id,instruction_target_image,instruction_prompt,source,translate,category,object,,
edit_1162,image_edit_magic_data/image_1162.png,replace mountains with skyscrapers,image_edit_meta,将山脉换成摩天大楼,Local,山脉,,
edit_1163,image_edit_magic_data/image_1163.png,change to a campfire setting,image_edit_meta,转变为露营篝火场景,Global,无修改物体,,
edit_1164,image_edit_magic_data/image_1164.png,put a giant statue behind them,image_edit_meta,在他们身后放置一座巨大的雕像。,Addition,无修改物体,,
edit_1165,image_edit_magic_data/image_1165.png,have the girl's hair be short and red,image_edit_meta,让女孩的头发短而红。,Local,头发,,
edit_1166,image_edit_magic_data/image_1166.png,make it a desert road,image_edit_meta,将其变成沙漠之路,Background,无修改物体,,
edit_1167,image_edit_magic_data/image_1167.png,put a book in her hand,image_edit_meta,把一本书放在她手里。,Addition,无修改物体,,
edit_1168,image_edit_magic_data/image_1168.png,have the rocks be colorful,image_edit_meta,让石头变得五彩缤纷。,Local,石头,,
edit_1169,image_edit_magic_data/image_1169.png,put him in a soccer field,image_edit_meta,把他放在足球场上,Background,无修改物体,,
edit_1170,image_edit_magic_data/image_1170.png,have the golden retriever be a unicorn,image_edit_meta,让金毛寻回犬变成独角兽。,Local,金毛寻回犬,,
edit_1171,image_edit_magic_data/image_1171.png,have the cat be a lion,image_edit_meta,让猫成为狮子,Local,猫,,
edit_1172,image_edit_magic_data/image_1172.png,make it raining,image_edit_meta,让它下雨,Global,无修改物体,,
edit_1173,image_edit_magic_data/image_1173.png,change the background to a beach,image_edit_meta,将背景更改为海滩,Background,无修改物体,,
edit_1174,image_edit_magic_data/image_1174.png,change the color of the dress to red,image_edit_meta,将裙子的颜色改为红色。,Local,裙子,,
edit_1175,image_edit_magic_data/image_1175.png,have them be in a garden,image_edit_meta,让他们处于一个花园中。,Background,无修改物体,,
edit_1176,image_edit_magic_data/image_1176.png,dress them in ancient greek clothing,image_edit_meta,请给她们穿上古希腊服装。,Local,她们的衣服,,
edit_1177,image_edit_magic_data/image_1177.png,make it a watercolor painting,image_edit_meta,请把它做成水彩画。,Global,无修改物体,,
edit_1178,image_edit_magic_data/image_1178.png,let's see them in a western movie,image_edit_meta,让我们在西部电影中看看他们。,Global,无修改物体,,
edit_1179,image_edit_magic_data/image_1179.png,change the gym to a temple,image_edit_meta,把健身房改建成寺庙,Local,健身房,,
edit_1180,image_edit_magic_data/image_1180.png,make her look away from the camera,image_edit_meta,让她看起来离相机更远,Local,她,,
edit_1181,image_edit_magic_data/image_1181.png,have him wear a suit and tie,image_edit_meta,让他穿西装打领带。,Local,他的衣服,,
edit_1182,image_edit_magic_data/image_1182.png,change the background to a cityscape,image_edit_meta,将背景更改为城市风光。,Background,无修改物体,,
edit_1183,image_edit_magic_data/image_1183.png,have her sunglasses be a superhero mask,image_edit_meta,请把她的太阳镜当作超级英雄的面具。,Local,太阳镜,,
edit_1184,image_edit_magic_data/image_1184.png,make the background a garden,image_edit_meta,将背景设为花园,Background,无修改物体,,
edit_1185,image_edit_magic_data/image_1185.png,change the background to a dark forest,image_edit_meta,将背景更改为黑暗森林。,Background,无修改物体,,
edit_1186,image_edit_magic_data/image_1186.png,freeze the waterfall,image_edit_meta,将瀑布冻结,Local,瀑布,,
edit_1187,image_edit_magic_data/image_1187.png,put a unicorn next to her,image_edit_meta,请把一只独角兽放在她旁边。,Addition,无修改物体,,
edit_1188,image_edit_magic_data/image_1188.png,make the mountain into a volcano,image_edit_meta,把山变成火山,Local,山,,
edit_1189,image_edit_magic_data/image_1189.png,give her a crown,image_edit_meta,给她一个皇冠,Addition,无修改物体,,
edit_1190,image_edit_magic_data/image_1190.png,dress them up in elegant gowns,image_edit_meta,给她们穿上优雅的礼服,Local,她们的衣服,,
edit_1191,image_edit_magic_data/image_1191.png,set her hair to rainbow,image_edit_meta,把她的头发染成彩虹色,Local,头发,,
edit_1192,image_edit_magic_data/image_1192.png,change the shirt to red,image_edit_meta,把衬衫换成红色。,Local,衬衫,,
edit_1193,image_edit_magic_data/image_1193.png,transform into a futuristic cityscape,image_edit_meta,转变成未来都市景观,Global,无修改物体,,
edit_1194,image_edit_magic_data/image_1194.png,set it in a futuristic city,image_edit_meta,将其设定在未来的城市中。,Global,无修改物体,,
edit_1195,image_edit_magic_data/image_1195.png,place her in a field of wheat,image_edit_meta,请将她放在一片麦田中。,Background,无修改物体,,
edit_1196,image_edit_magic_data/image_1196.png,have her swimsuit turn into a flowy dress,image_edit_meta,请将她的泳衣变成飘逸的连衣裙。,Local,泳衣,,
edit_1197,image_edit_magic_data/image_1197.png,convert the office building into a resort,image_edit_meta,将办公楼改建成度假村,Background,无修改物体,,
edit_1198,image_edit_magic_data/image_1198.png,let's see her in a futuristic city,image_edit_meta,让我们看看她在未来城市中的样子。,Global,无修改物体,,
edit_1199,image_edit_magic_data/image_1199.png,make it a bird's eye view,image_edit_meta,请将其转换为鸟瞰图。,Global,无修改物体,,
edit_1200,image_edit_magic_data/image_1200.png,take off the winter coat,image_edit_meta,脱下冬衣,Remove,冬衣,,
edit_1201,image_edit_magic_data/image_1201.png,make it a 3D illustration,image_edit_meta,将其制作成三维插图,Global,无修改物体,,
edit_1202,image_edit_magic_data/image_1202.png,set it in the tropics,image_edit_meta,将它设定在热带地区,Global,无修改物体,,
edit_1203,image_edit_magic_data/image_1203.png,make it look like a mansion,image_edit_meta,把它弄得看起来像座豪宅。,Global,无修改物体,,
edit_1204,image_edit_magic_data/image_1204.png,make it a boy,image_edit_meta,把她变成一个男孩。,Local,她,,
edit_1205,image_edit_magic_data/image_1205.png,place her in a tropical island,image_edit_meta,将她置于热带岛屿上。,Global,无修改物体,,
edit_1206,image_edit_magic_data/image_1206.png,make it futuristic,image_edit_meta,使其具有未来感,Global,无修改物体,,
edit_1207,image_edit_magic_data/image_1207.png,change the season to spring,image_edit_meta,将季节改为春天,Global,无修改物体,,
edit_1208,image_edit_magic_data/image_1208.png,put a parrot on his shoulder,image_edit_meta,把一只鹦鹉放在他的肩膀上。,Addition,无修改物体,,
edit_1209,image_edit_magic_data/image_1209.png,make the girl a scarecrow,image_edit_meta,把女孩做成一个稻草人。,Local,女孩,,
edit_1210,image_edit_magic_data/image_1210.png,make it into a modern art piece,image_edit_meta,将其转化为现代艺术作品,Global,无修改物体,,
edit_1211,image_edit_magic_data/image_1211.png,make it a fantasy scene,image_edit_meta,将其变为幻想场景,Global,无修改物体,,
edit_1212,image_edit_magic_data/image_1212.png,make it summer,image_edit_meta,让它是夏天。,Global,无修改物体,,
edit_1213,image_edit_magic_data/image_1213.png,in the forest,image_edit_meta,在森林里,Background,无修改物体,,
edit_1214,image_edit_magic_data/image_1214.png,have her wear a crown,image_edit_meta,让她戴上皇冠,Addition,无修改物体,,
edit_1215,image_edit_magic_data/image_1215.png,make the flowers into butterflies,image_edit_meta,让花朵变成蝴蝶,Local,花朵,,
edit_1216,image_edit_magic_data/image_1216.png,take the woman to a field of tulips,image_edit_meta,带这位女士去郁金香田。,Background,无修改物体,,
edit_1217,image_edit_magic_data/image_1217.png,turn into a mermaid,image_edit_meta,变成美人鱼,Local,他,,
edit_1218,image_edit_magic_data/image_1218.png,replace the jewelry with a flower crown,image_edit_meta,用花环取代珠宝首饰,Local,珠宝首饰,,
edit_1219,image_edit_magic_data/image_1219.png,have the boy play with a toy rocket instead,image_edit_meta,让男孩玩玩具火箭,Local,玩具车,,
edit_1220,image_edit_magic_data/image_1220.png,grow her hair long,image_edit_meta,让她的头发变长。,Local,头发,,
edit_1221,image_edit_magic_data/image_1221.png,have the puppy jump into a lake,image_edit_meta,让小狗跳进湖里。,Background,无修改物体,,
edit_1222,image_edit_magic_data/image_1222.png,place a guitar in his hands,image_edit_meta,将一把吉他放在他手中。,Addition,无修改物体,,
edit_1223,image_edit_magic_data/image_1223.png,add a cup of hot coffee,image_edit_meta,加一杯热咖啡。,Addition,无修改物体,,
edit_1224,image_edit_magic_data/image_1224.png,incorporate a disco ball,image_edit_meta,将迪斯科球融入其中,Addition,无修改物体,,
edit_1225,image_edit_magic_data/image_1225.png,add a cigarette,image_edit_meta,加一根烟。,Addition,无修改物体,,
edit_1226,image_edit_magic_data/image_1226.png,add a scoop of ice cream,image_edit_meta,加一勺冰淇淋,Addition,无修改物体,,
edit_1227,image_edit_magic_data/image_1227.png,put a scarf on the father,image_edit_meta,给父亲戴上围巾。,Addition,无修改物体,,
edit_1228,image_edit_magic_data/image_1228.png,Add a picturesque sunset in the background.,image_edit_meta,在背景中添加一幅如画的夕阳景象。,Background,无修改物体,,
edit_1229,image_edit_magic_data/image_1229.png,include a treehouse,image_edit_meta,包含一个树屋,Addition,无修改物体,,
edit_1230,image_edit_magic_data/image_1230.png,add a small bird on the daughter's shoulder,image_edit_meta,在女儿的肩膀上添加一只小鸟。,Addition,无修改物体,,
edit_1231,image_edit_magic_data/image_1231.png,add a beach ball to the scene,image_edit_meta,在场景中添加一个沙滩球。,Addition,无修改物体,,
edit_1232,image_edit_magic_data/image_1232.png,insert a stuffed animal on the bed,image_edit_meta,在床上放一个毛绒玩具。,Addition,无修改物体,,
edit_1233,image_edit_magic_data/image_1233.png,add a delicious grilled fish.,image_edit_meta,添加一道美味的烤鱼。,Addition,无修改物体,,
edit_1234,image_edit_magic_data/image_1234.png,add a ice cream cone to the girl's hand,image_edit_meta,在女孩的手上添加一个冰淇淋筒。,Addition,无修改物体,,
edit_1235,image_edit_magic_data/image_1235.png,append a present,image_edit_meta,加上一个礼物,Addition,无修改物体,,
edit_1236,image_edit_magic_data/image_1236.png,add a sailboat to the river,image_edit_meta,在河里添加一艘帆船。,Addition,无修改物体,,
edit_1237,image_edit_magic_data/image_1237.png,append a laptop to the table,image_edit_meta,将笔记本电脑放置于桌上,Addition,无修改物体,,
edit_1238,image_edit_magic_data/image_1238.png,set a dumbbell in her hand,image_edit_meta,在她手中放一个哑铃,Addition,无修改物体,,
edit_1239,image_edit_magic_data/image_1239.png,insert a red umbrella in her hand,image_edit_meta,在她手里插入一把红色的雨伞。,Addition,无修改物体,,
edit_1240,image_edit_magic_data/image_1240.png,insert a lighthouse,image_edit_meta,插入一座灯塔,Addition,无修改物体,,
edit_1241,image_edit_magic_data/image_1241.png,set a book on the hay bale next to the young man.,image_edit_meta,把一本书放在年轻人旁边的干草堆上。,Addition,无修改物体,,
edit_1242,image_edit_magic_data/image_1242.png,have him hold a coconut,image_edit_meta,让他拿着一个椰子。,Addition,无修改物体,,
edit_1243,image_edit_magic_data/image_1243.png,add a gladiator holding a sword and shield,image_edit_meta,添加一个手持剑和盾牌的角斗士。,Addition,无修改物体,,
edit_1244,image_edit_magic_data/image_1244.png,incorporate a rubber duck,image_edit_meta,将一只橡皮鸭融入画面,Addition,无修改物体,,
edit_1245,image_edit_magic_data/image_1245.png,place a cute little bird on her shoulder,image_edit_meta,把一只可爱的小鸟放在她的肩上。,Addition,无修改物体,,
edit_1246,image_edit_magic_data/image_1246.png,incorporate a bouquet of flowers,image_edit_meta,将一束花融入画面,Addition,无修改物体,,
edit_1247,image_edit_magic_data/image_1247.png,add a sailboat in the background,image_edit_meta,在背景中添加一艘帆船。,Addition,无修改物体,,
edit_1248,image_edit_magic_data/image_1248.png,add a golden crown to one of the pomegranates,image_edit_meta,给其中一个石榴加上金色的王冠。,Addition,无修改物体,,
edit_1249,image_edit_magic_data/image_1249.png,set a pink background,image_edit_meta,设置一个粉红色的背景,Background,无修改物体,,
edit_1250,image_edit_magic_data/image_1250.png,add a sweat towel over his shoulder,image_edit_meta,在他的肩上加一条擦汗的毛巾。,Addition,无修改物体,,
edit_1251,image_edit_magic_data/image_1251.png,add a cute little puppy following them,image_edit_meta,添加一只可爱的小狗跟着他们。,Addition,无修改物体,,
edit_1252,image_edit_magic_data/image_1252.png,add a pair of sunglasses on the young man,image_edit_meta,给这位年轻男子加上一副太阳镜。,Addition,无修改物体,,
edit_1253,image_edit_magic_data/image_1253.png,add a charming smile to the woman,image_edit_meta,给这位女士增添一个迷人的微笑。,Local,女士的脸,,
edit_1254,image_edit_magic_data/image_1254.png,insert a peacock feather in her hair,image_edit_meta,在她的头发上插一根孔雀羽毛,Addition,无修改物体,,
edit_1255,image_edit_magic_data/image_1255.png,incorporate a bright moon in the sky,image_edit_meta,在天空中融入一轮明月,Addition,无修改物体,,
edit_1256,image_edit_magic_data/image_1256.png,add a pair of dangling earrings,image_edit_meta,添加一对吊坠耳环,Addition,无修改物体,,
edit_1257,image_edit_magic_data/image_1257.png,add a scoop,image_edit_meta,加一个勺子,Addition,无修改物体,,
